2.401549999999999851e+00 5.419999999999999471e-03
2.306699999999999751e+00 -7.889999999999998403e-02
2.216599999999999682e+00 -4.677849999999999370e-02
2.546549999999999869e+00 5.268499999999999572e-02
2.638549999999999951e+00 -6.210499999999999354e-02
2.638549999999999951e+00 -6.210499999999999354e-02
2.621899999999999675e+00 -1.829700000000000215e-01
2.503600000000000048e+00 -2.515749999999999931e-01
2.457300000000000040e+00 -2.299549999999999650e-01
2.462250000000000050e+00 -2.011249999999999705e-01
2.462250000000000050e+00 -2.011249999999999705e-01
2.443849999999999856e+00 -1.498049999999999937e-01
2.492049999999999876e+00 8.259500000000000175e-02
2.734499999999999709e+00 2.339949999999999808e-01
2.730699999999999683e+00 1.465099999999999736e-01
2.730699999999999683e+00 1.465099999999999736e-01
2.627399999999999736e+00 5.969499999999999806e-02
2.368949999999999889e+00 -1.635850000000000151e-02
2.243749999999999911e+00 7.203999999999999293e-02
2.249649999999999928e+00 1.058199999999999974e-01
2.249649999999999928e+00 1.058199999999999974e-01
2.249849999999999905e+00 1.039099999999999885e-01
2.306299999999999795e+00 1.497349999999999792e-01
2.600000000000000089e+00 2.197649999999999881e-01
2.684299999999999464e+00 1.456699999999999939e-01
2.684299999999999464e+00 1.456699999999999939e-01
2.700349999999999806e+00 7.156499999999998973e-02
2.641700000000000159e+00 9.734999999999998863e-03
2.617049999999999876e+00 8.659500000000000530e-02
2.648649999999999505e+00 1.485899999999999721e-01
2.648649999999999505e+00 1.485899999999999721e-01
2.656699999999999839e+00 1.606449999999999823e-01
2.614599999999999813e+00 1.778299999999999881e-01
2.765599999999999614e+00 1.835999999999999854e-01
2.784449999999999648e+00 3.434849999999999709e-02
2.784449999999999648e+00 3.434849999999999709e-02
2.752650000000000041e+00 -6.568999999999999839e-02
2.631949999999999790e+00 -4.809049999999999436e-02
2.492399999999999505e+00 1.861799999999999913e-02
2.414149999999999796e+00 2.302749999999999936e-02
2.414149999999999796e+00 2.302749999999999936e-02
2.326049999999999951e+00 3.916950000000000293e-02
2.294899999999999718e+00 2.060450000000000059e-01
2.456249999999999378e+00 2.895149999999999668e-01
2.398949999999999694e+00 1.879399999999999959e-01
2.398949999999999694e+00 1.879399999999999959e-01
2.276100000000000012e+00 9.481000000000000538e-02
2.167149999999999466e+00 -5.144499999999999768e-02
2.228599999999999692e+00 -1.978499999999999703e-01
2.270999999999999908e+00 -2.504649999999999932e-01
2.270999999999999908e+00 -2.504649999999999932e-01
2.270249999999999879e+00 -2.782649999999999846e-01
2.347349999999999604e+00 -1.860249999999999959e-01
2.703799999999999759e+00 2.422749999999999904e-02
2.792250000000000121e+00 -3.976350000000000023e-02
2.792250000000000121e+00 -3.976350000000000023e-02
2.768399999999999750e+00 -1.157450000000000007e-01
2.619549999999999823e+00 -9.241499999999999715e-02
2.476949999999999541e+00 -6.323999999999999760e-03
2.401399999999999757e+00 1.519349999999999867e-02
2.401399999999999757e+00 1.519349999999999867e-02
2.319949999999999957e+00 2.470050000000000023e-02
2.304799999999999738e+00 1.485749999999999849e-01
2.568249999999999922e+00 2.201049999999999951e-01
2.617750000000000021e+00 1.005000000000000060e-01
2.617750000000000021e+00 1.005000000000000060e-01
2.589649999999999785e+00 -1.172199999999999805e-02
2.540049999999999919e+00 -5.122000000000000164e-02
2.597099999999999742e+00 6.032999999999999301e-03
2.643149999999999444e+00 -1.280350000000000064e-02
2.643149999999999444e+00 -1.280350000000000064e-02
2.630749999999999922e+00 -4.903600000000000320e-02
2.612599999999999589e+00 7.677999999999998715e-02
2.847199999999999953e+00 2.060149999999999759e-01
2.858649999999999913e+00 4.658599999999998853e-02
2.858649999999999913e+00 4.658599999999998853e-02
2.813249999999999584e+00 -9.787500000000000366e-02
2.747899999999999565e+00 -1.152999999999999997e-01
2.728349999999999831e+00 -6.108499999999999347e-02
2.731499999999999595e+00 -7.806499999999999551e-02
2.731499999999999595e+00 -7.806499999999999551e-02
2.667399999999999771e+00 -1.174149999999999916e-01
2.562300000000000022e+00 -4.184099999999999625e-02
2.760800000000000143e+00 8.308499999999997832e-02
2.820149999999999935e+00 -1.313549999999999961e-02
2.820149999999999935e+00 -1.313549999999999961e-02
2.811249999999999805e+00 -1.164849999999999774e-01
2.767449999999999743e+00 -1.743099999999999927e-01
2.770549999999999624e+00 -1.433450000000000002e-01
2.782849999999999824e+00 -1.154049999999999937e-01
2.782849999999999824e+00 -1.154049999999999937e-01
2.753149999999999320e+00 -8.426999999999999769e-02
2.752499999999999947e+00 7.601999999999997648e-02
3.074749999999999872e+00 2.143549999999999622e-01
3.143399999999999750e+00 1.068399999999999905e-01
3.143399999999999750e+00 1.068399999999999905e-01
3.106899999999999551e+00 -1.252449999999999918e-02
2.986399999999999277e+00 -1.473999999999999755e-01
2.900150000000000006e+00 -1.453799999999999815e-01
2.809299999999999908e+00 -8.853500000000000258e-02
2.809299999999999908e+00 -8.853500000000000258e-02
2.700049999999999617e+00 -1.493399999999999762e-04
2.680250000000000021e+00 1.842049999999999799e-01
2.887449999999999850e+00 2.699799999999999978e-01
2.865299999999999958e+00 1.326199999999999879e-01
2.865299999999999958e+00 1.326199999999999879e-01
2.756099999999999994e+00 -4.928949999999999304e-02
2.608399999999999608e+00 -1.707650000000000001e-01
2.536049999999999471e+00 -1.108099999999999918e-01
2.510649999999999604e+00 -9.632499999999999396e-02
2.510649999999999604e+00 -9.632499999999999396e-02
2.432699999999999640e+00 -9.923999999999998101e-02
2.470400000000000151e+00 4.994249999999999384e-02
2.880149999999999544e+00 1.289949999999999986e-01
2.962750000000000217e+00 -1.748100000000000001e-02
2.962750000000000217e+00 -1.748100000000000001e-02
2.947449999999999903e+00 -1.484999999999999931e-01
2.828549999999999898e+00 -1.394799999999999929e-01
2.738749999999999574e+00 -4.211299999999999766e-02
2.731849999999999667e+00 1.095249999999999869e-02
2.731849999999999667e+00 1.095249999999999869e-02
2.689149999999999707e+00 2.016599999999999643e-02
2.576799999999999979e+00 5.813999999999999030e-02
2.804049999999999709e+00 1.319949999999999735e-01
2.817399999999999238e+00 4.155849999999999822e-02
2.817399999999999238e+00 4.155849999999999822e-02
2.741399999999999615e+00 -4.878599999999999604e-02
2.625699999999999701e+00 -9.822999999999999787e-02
2.596599999999999575e+00 -1.068049999999999833e-01
2.621999999999999886e+00 -9.862499999999999045e-02
2.621999999999999886e+00 -9.862499999999999045e-02
2.633199999999999985e+00 -6.028000000000000025e-02
2.718399999999999483e+00 1.852449999999999930e-01
2.925600000000000200e+00 2.436399999999999677e-01
2.903149999999999675e+00 8.987499999999999656e-02
2.903149999999999675e+00 8.987499999999999656e-02
2.814049999999999940e+00 -1.465299999999999936e-02
2.666549999999999976e+00 -4.719549999999999440e-02
2.632400000000000073e+00 -1.123799999999999938e-01
2.660800000000000054e+00 -1.272049999999999847e-01
2.660800000000000054e+00 -1.272049999999999847e-01
2.653550000000000075e+00 -8.924999999999999600e-02
2.636249999999999538e+00 6.496999999999999997e-02
2.850399999999999601e+00 1.306650000000000034e-01
2.874950000000000117e+00 1.503549999999999852e-02
2.874950000000000117e+00 1.503549999999999852e-02
2.799099999999999699e+00 -9.343499999999999028e-02
2.599499999999999922e+00 -8.152499999999998637e-02
2.444450000000000234e+00 3.260649999999999660e-02
2.401549999999999851e+00 5.419999999999999471e-03
