5.950524999999999842e+00 6.070524999999998839e-01
5.989849999999998786e+00 5.444649999999999768e-01
5.916050000000000253e+00 4.552284999999999249e-01
6.159150000000000347e+00 3.878814999999999902e-01
6.170249999999999346e+00 1.299689999999999734e-01
6.170249999999999346e+00 1.299689999999999734e-01
6.061849999999999739e+00 -8.504499999999998172e-02
5.959399999999999586e+00 -1.473899999999999932e-01
5.998199999999999754e+00 -1.845121499999999859e-01
6.016449999999999854e+00 -2.416404999999999803e-01
6.016449999999999854e+00 -2.416404999999999803e-01
6.016249999999999432e+00 -2.160274999999999834e-01
6.096499999999999808e+00 1.958218499999999918e-01
6.444749999999999091e+00 4.686969999999999748e-01
6.351199999999999513e+00 2.337924999999999587e-01
6.351199999999999513e+00 2.337924999999999587e-01
6.079449999999999577e+00 -1.859714999999999979e-02
5.555149999999999366e+00 -2.664000000000000257e-01
5.379900000000000126e+00 -4.276819999999999511e-01
5.305299999999999017e+00 -5.424304999999999266e-01
5.305299999999999017e+00 -5.424304999999999266e-01
5.173249999999999460e+00 -5.115499999999999492e-01
5.236849999999998673e+00 6.795084999999999320e-03
5.900449999999999307e+00 2.008864999999999401e-01
5.945549999999999891e+00 -9.012969999999997928e-02
5.945549999999999891e+00 -9.012969999999997928e-02
5.815449999999999342e+00 -3.481130000000000058e-01
5.529999999999999361e+00 -4.432064999999999477e-01
5.447499999999999787e+00 -3.224844999999999517e-01
5.528150000000000119e+00 -3.302415000000000211e-01
5.528150000000000119e+00 -3.302415000000000211e-01
5.521849999999999703e+00 -3.801204999999999168e-01
5.608399999999999608e+00 -5.561650000000001315e-03
6.520699999999998830e+00 2.831124999999999892e-01
6.737999999999999545e+00 -1.117495000000000120e-02
6.737999999999999545e+00 -1.117495000000000120e-02
6.695549999999999002e+00 -3.158044999999999325e-01
6.451949999999998298e+00 -5.205904999999999561e-01
6.108500000000000263e+00 -3.905929999999999680e-01
5.989149999999999530e+00 -2.927454999999999918e-01
5.989149999999999530e+00 -2.927454999999999918e-01
5.830399999999999139e+00 -1.742714999999999959e-01
5.753599999999999604e+00 4.089774999999998828e-01
6.159049999999999692e+00 5.617119999999999891e-01
6.120750000000000135e+00 2.419504999999999573e-01
6.120750000000000135e+00 2.419504999999999573e-01
5.923350000000000115e+00 -3.765449999999999353e-02
5.530099999999999127e+00 -1.876784999999999703e-01
5.500999999999999446e+00 -8.210599999999999843e-02
5.558249999999999247e+00 -5.352374999999999494e-02
5.558249999999999247e+00 -5.352374999999999494e-02
5.545349999999999113e+00 -6.418049999999998756e-02
5.384000000000000341e+00 9.469950000000000589e-02
5.695100000000000051e+00 2.766454999999999886e-01
5.706750000000000433e+00 4.184764999999999319e-02
5.706750000000000433e+00 4.184764999999999319e-02
5.566749999999998977e+00 -1.889081499999999969e-01
5.335799999999999876e+00 -3.292804999999999760e-01
5.339849999999999319e+00 -3.732819999999999472e-01
5.384049999999998448e+00 -4.465665000000000329e-01
5.384049999999998448e+00 -4.465665000000000329e-01
5.397289999999999033e+00 -5.254064999999999985e-01
5.542889999999999873e+00 -3.506454999999999989e-01
6.328400000000000247e+00 -5.595719999999999861e-02
6.673949999999999605e+00 -2.475474999999999759e-01
6.673949999999999605e+00 -2.475474999999999759e-01
6.821950000000000180e+00 -5.094354999999999301e-01
6.992549999999998711e+00 -6.635049999999999004e-01
7.261249999999999538e+00 -6.382500000000000950e-01
7.407549999999998747e+00 -6.468949999999999978e-01
7.407549999999998747e+00 -6.468949999999999978e-01
7.415250000000000341e+00 -6.649300000000000210e-01
7.343700000000000117e+00 -2.355754999999999655e-01
8.148949999999999250e+00 2.428519999999999845e-01
8.387499999999999289e+00 -2.574784999999999574e-02
8.387499999999999289e+00 -2.574784999999999574e-02
8.299999999999998934e+00 -3.312950000000000061e-01
7.926800000000000068e+00 -4.124295000000000044e-01
7.559650000000000425e+00 -2.526004999999999501e-01
7.383899999999999686e+00 -1.236244999999999844e-01
7.383899999999999686e+00 -1.236244999999999844e-01
7.224799999999998334e+00 6.905500000000001914e-03
7.040149999999998798e+00 5.497830000000000217e-01
7.479149999999999743e+00 8.286149999999998794e-01
7.440549999999999997e+00 4.972164999999999502e-01
7.440549999999999997e+00 4.972164999999999502e-01
7.141549999999998732e+00 1.812554999999999861e-01
6.497599999999999376e+00 -7.550789999999997504e-02
6.039649999999999075e+00 2.731571999999999889e-01
6.055349999999999788e+00 6.329159999999999231e-01
6.055349999999999788e+00 6.329159999999999231e-01
6.083349999999999369e+00 8.902494999999999159e-01
6.115450000000000053e+00 1.366954999999999920e+00
6.362599999999999589e+00 1.290200000000000014e+00
6.227149999999999075e+00 8.352149999999998187e-01
6.227149999999999075e+00 8.352149999999998187e-01
5.981400000000000716e+00 4.143749999999999378e-01
5.776899999999998592e+00 2.548050000000000037e-01
5.880299999999999194e+00 5.443949999999999623e-01
5.940049999999999386e+00 6.081549999999998901e-01
