 TITLE = "2D Burgers Equation"
 VARIABLES = "X" "Z" "u" "w"
  ZONE F=POINT, I=         100 , J=           50
   0.0000000000000000       -20.000000000000000       -4.6428298067644236E-013   1.5522541449382808E-013
  0.34534632929202291       -20.000000000000000       -5.1004154804395595E-013  -8.6402523870656255E-015
   1.0000000000000000       -20.000000000000000       -5.7439160879941251E-013   1.2514546632643178E-013
   1.6546536707079771       -20.000000000000000       -5.8557484474948204E-013   5.2705308137393030E-013
   2.0000000000000000       -20.000000000000000       -5.0996581642633950E-013   6.7340542087530511E-013
   2.0000000000000000       -20.000000000000000       -5.1003965691162425E-013   6.7344639454351921E-013
   2.3453463292920231       -20.000000000000000       -4.8190226984971077E-013   7.1758806456835933E-013
   3.0000000000000000       -20.000000000000000       -4.9281057390998288E-013   6.4471059504228788E-013
   3.6546536707079769       -20.000000000000000       -4.1262001389538273E-013   3.7562101043965526E-013
   4.0000000000000000       -20.000000000000000       -4.1528038527936417E-013   1.3645273451107073E-013
   4.0000000000000000       -20.000000000000000       -4.1475710260585953E-013   1.3711315167266821E-013
   4.3453463292920231       -20.000000000000000       -5.0454316800834191E-013  -3.1780994848779967E-014
   5.0000000000000000       -20.000000000000000       -5.6044430468822347E-013   2.1103106181204664E-013
   5.6546536707079769       -20.000000000000000       -6.3846092861461430E-013   7.6277201547276943E-013
   6.0000000000000000       -20.000000000000000       -5.6181549417223587E-013   9.3299827789586237E-013
   6.0000000000000000       -20.000000000000000       -5.6274476121934630E-013   9.3324250410707533E-013
   6.3453463292920231       -20.000000000000000       -5.5689792911604113E-013   9.6384219126925820E-013
   7.0000000000000000       -20.000000000000000       -5.6620506715027889E-013   7.5870009276187575E-013
   7.6546536707079769       -20.000000000000000       -3.4473706662410148E-013   3.5409601375779532E-013
   8.0000000000000000       -20.000000000000000       -3.1228332589391992E-013   1.1902276359551602E-013
   8.0000000000000000       -20.000000000000000       -3.1169046042070798E-013   1.1928813224740026E-013
   8.3453463292920222       -20.000000000000000       -4.4414567669765150E-013  -4.0823168821767178E-014
