 TITLE = "2D Burgers Equation"
 VARIABLES = "X" "Z" "u" "w"
  ZONE F=POINT, I=         100 , J=           50
   0.0000000000000000       -20.000000000000000        1.0914536370386444E-007   1.0914357722933220E-007
  0.34534632929202291       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   1.0000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   1.6546536707079771       -20.000000000000000        1.0914536370386492E-007   1.0914357722933256E-007
   2.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   2.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   2.3453463292920231       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   3.0000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   3.6546536707079769       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   4.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   4.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   4.3453463292920231       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   5.0000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   5.6546536707079769       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   6.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   6.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   6.3453463292920231       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   7.0000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   7.6546536707079769       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   8.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   8.0000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   8.3453463292920222       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   9.0000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   9.6546536707079778       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   10.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   10.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   10.345346329292022       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   11.000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   11.654653670707978       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   12.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   12.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   12.345346329292022       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   13.000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   13.654653670707978       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   14.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   14.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   14.345346329292022       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   15.000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   15.654653670707978       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   16.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   16.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   16.345346329292024       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   17.000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   17.654653670707976       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   18.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   18.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
   18.345346329292024       -20.000000000000000        1.0914536370386492E-007   1.0914357722933257E-007
   19.000000000000000       -20.000000000000000        1.0914536370386524E-007   1.0914357722933282E-007
   19.654653670707976       -20.000000000000000        1.0914536370386488E-007   1.0914357722933256E-007
   20.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933221E-007
   20.000000000000000       -20.000000000000000        1.0914536370386450E-007   1.0914357722933220E-007
